,FINAL_FIX,sentiment,confidence,label
420,harga awal tiket semarang padang orang ambil arti bayar proses nama depan belakang kok yg bayar jadi apa,0,0.999887228012085,Negative
422,mau rechedulu sama refund aaja belibet bnget dijelasin rincipun baless bott,0,0.999925971031189,Negative
423,jangan pernah guna aplikasi lebih baik pakai traveloka aplikasi untung tidk kerja baik proses refund belit lempar lempar bli pay dr bli pay tunggu tidk langsung masuk rekening,0,0.9996951818466187,Negative
426,kode diskon kayak thr ngga menit udah hilang dulu pernah kasih bintang lima maaf sekarang bintang satu aja pelit banget akhir akhir,0,0.9999333620071411,Negative
427,call centernya cepat tanggap app baguss,1,0.9994033575057983,Positive
431,akhir bayar tiket pake indodana mantap tahan,1,0.9997832179069519,Positive
437,gin pak kan bayar lewat aplikasi minta tambah hotel maksud gimana,0,0.9998983144760132,Negative
438,bayar tiket mesan notif aplikasi waktu bayar habis konfirmasi uang gak nasib uang gimana,0,0.9999247789382935,Negative
439,ga jelas mesan sy udh bayar skrng etiket blm muncul udh capek nelfon cs udh hari csnya gt gt ajah gajelas,0,0.9999299049377441,Negative
440,knp skrg tiap mau payment balik home melulu jdi gantung,0,0.9998834133148193,Negative
442,aplikasi ga jelas suruh book da ticket kancuuttt,0,0.9999334812164307,Negative
443,aplikasi yg sangat mmbntu sya,0,0.996039867401123,Negative
444,aku uda pesan tiket nonton bola bom datang padal main nya besok,0,0.9999200105667114,Negative
445,minimal bantuin tinjau proses refund gudfest jangan main lepas tangan aja tanggung jawab jg kan beli tiket kalian,0,0.7532326579093933,Negative
446,ngelag tdk muncul huruf cari terminal padahal hp dah restart beberapa menit chace hp jg hapus,0,0.999927282333374,Negative
447,ngajuin paylater proses entah brp lama udah mau stahun blm jawab,0,0.9999330043792725,Negative
448,bbrp hari gbs pake diskon poin alas gbs buat trx non idr pdhl slm pake idr,0,0.9997853636741638,Negative
450,taai malah ngebug mau pilih lokasi malah stuck terus benerin dulu lah,0,0.9999382495880127,Negative
454,parah sih kalau gak ubah isi coment jelek smua ttng apk tlong lah adminnya cepat laku baik kalau gak mau uninstal masal,0,0.9995761513710022,Negative
455,kok kursi kosong gabisa sen kursi pes ga kasih tau kursi kosong nya,0,0.9999293088912964,Negative
456,aplikasi anjiiiiiiiing bangeeeet udh order tiket pesawat tp order temu padahal bayar udh konfirmasi tp aplikasi tdk ad order aplikasi ga jelas n gmn mau orang mau beli aplikasi sdgkan no order temu,0,0.9999234676361084,Negative
458,cara pemasanan sangat mudah opsi bayar ribet,0,0.9998792409896851,Negative
459,harga tiket pesawat lebih murah aplikasi belah,0,0.9988742470741272,Negative
460,proses refund sdh jalan malah bilang tolak beda satu menit datang lg email terima jlhnya dr jd heran kapok dah beli d sini,0,0.9999297857284546,Negative
461,bli voucher hotel deskripsi orng pas mau payment tiba brubah cuma orng deskripsi privat pool nya pas nelfon langsung pihak resort kata ga privat pool jangan tipu sma harga murah bener ga jelas ni aplikasi,0,0.9998922348022461,Negative
462,mau sen tiket bus travel susah bgt ketik alamat,0,0.999930739402771,Negative
464,iseng coba nyari informasi harga tiket pesawat rute denpasar banyuwangi begitu balik nyata transit dulu jakarta padahal lihat flightradar jadwal terbang dps bwx begitu balik maksimal,0,0.9960402250289917,Negative
465,parah sen hotel apk sangat profesional kirim jumlah uang nominal lebih lalu pesan proses malah kembali dana proses kembali dana lama sekali kirim uang padahal kan uang hak proses lama sekali hari hari sangat rekomendasi lebih hati hati mes tiket apa,0,0.999908447265625,Negative
466,aplikasi mudah pakai cari tiket gampang,1,0.9988872408866882,Positive
467,ga web ga app bapuk ngestuck bayar customer care ga jelas bener bener sampah,0,0.9999333620071411,Negative
470,sistem bayar lama keburu habis waktu booking,0,0.9999363422393799,Negative
476,kecewa sekali mes tiket pesawat kemudian laku bayar via ovo kait akun masuk nama milik ovonya bukan data isi,0,0.9999195337295532,Negative
477,sering discount pernah tolak hotel beda tarip online offline,0,0.9998868703842163,Negative
480,aplikasi jelek seluruh dunia mau refund aja ribet banget pake nunggu lama segala wey uang gue kalian jangan nahan apa yg bukn milik klian,0,0.9998641014099121,Negative
482,tiket murah layan proses cepat mudah,1,0.9996013045310974,Positive
483,kecewa sejak refund uang kembali bukan no rek aplikasi bli tunggu refund lama tambah nunggu lg proses tari dana norek hari aplikasi,0,0.9999281167984009,Negative
487,aman ga beli tiket pesawat aplikasi,0,0.9999256134033203,Negative
488,apklikasi kacauu baru instal mau pilih tiket langsung ngebug ga klik taanggal tujuann,0,0.9999361038208008,Negative
489,bayar loding terus klw pake aplikasi ticket com klw pake aplikasi kaya kredivo ko lancar jadi kecewa jadi nih pake aplikasi ticket com,0,0.9999042749404907,Negative
493,ambil untung reschedule terlalu tinggi,0,0.9999160766601562,Negative
494,kontak langsung kelola hotel jd tdk tanya tanya,0,0.999903678894043,Negative
495,mau beli booking hotel aj susahny minta ampun mau bayar gagal mulu,0,0.999934196472168,Negative
496,mantap pilih hotel jauh lebih banyak aplikasi belah harga selisih lebih murah bayar mudah mesti kartu kredit cobain dulu baru beda mana lebih baik,1,0.9996066689491272,Positive
498,kaga jelas kait kembali dana bulan maret sekarang tunda terus hubung cs nya susah,0,0.9999343156814575,Negative
501,not good in program cuse login servernya serang server pas beli tiket sangat sangat bangus lag erorr gimana mau dapet tiket chuaks males sama tiket com ga sma banget masa banyak yg login server gabisa akses tau tau habis beli kocak kocak tiket com,0,0.9999321699142456,Negative
502,bagus kok aplikasi sangat bantu proses cepat gk ribet,1,0.9975107908248901,Positive
503,servernya tlong baik dulu masa mau war tiket konser suga masuk server ujung habis mnt an baru bs masuk server dlm ada tiket sdh habis pes itu kdg biss kdg enggak huft sdh biaya platform mahal tp server jelek bgt pffftttt,0,0.9999315738677979,Negative
504,cek yg bus travell luamaaaaa,1,0.6251319646835327,Positive
505,wkatu war tiket suga bener crash ga masuk sama sekali sampe mnt coba terus cat uda habis pes cat horor bangettt ghoib bangett gada prepare sbelemnya buat web maupun aplikasi yg akses se indonesia mungkin memang setting,0,0.999929666519165,Negative
506,kalau siap jangan megang even partai besar aplikasi gk kuat inter jg gk komit kalau banyak mungkin aplikasi curang,0,0.9999338388442993,Negative
508,aneh padahal nomor udah verifikasi koin ndak masuk bilang nomor punya akun hei akun sama kok gak jelas sih malah main hangus sendiri kalo keluar aplikasi emang makin aneh dah,0,0.9999288320541382,Negative
509,mohon info knpa pay letter gak guna padahal situ aktif pay letternya indo dana,0,0.9999163150787354,Negative
511,aplikasi tolol udah tf udah bayar malah history ngga padahal tiket udah mau pakai telfon call center suruh nunggu terus udah habis pulsa k telfon cal center suruh tunggu sumpah layan ngga enak banget ribet uang udah tf tiket masuk gmail aja masuk,0,0.9999243021011353,Negative
512,jual tiket pesawat kayak jual cabe pasar mau mau naikin harga dlm waktu singkat mentang banyak orang yg mau mudik naikin harga suka hati kira orang cari duit gampang ngumpulin duit buat mudik susah kalian yg gampang naikin harga,1,0.9961622953414917,Positive
513,punya limit paylater tpi percuma gak pakai,0,0.9999271631240845,Negative
514,jangan pernah pesan airport transfer ubah jadwal bakal hangus rugi banget not recommended using this apps,0,0.999932050704956,Negative
515,sangat sangat buruk ada indikasi main org pyur murni buat khalayak umum dg war sesuai konsep pd aplikasi sendiri promotor tiket konser agustd kmrn sangat kecewa sayang,0,0.9999054670333862,Negative
518,perlu banyak evaluasi utama kurang siap hadap lonjak minat jumlah ribu padahal percaya sama beberapa artis besar kecewa kalau memang benar pakai ordal ngapain ribet pakai apk mending cari ordal aja ga repot moga direspon baik sama developer moga depan lebih hati hati profesional merespon keluh,0,0.9999216794967651,Negative
520,masa war tiket ga masuk terus anjir sekali usah malah tiket habis,0,0.9999314546585083,Negative
521,pas milih tanggal lahir buat bayi setel tanggal scroll malah tanggal awal gimana sih apk nya,0,0.9999138116836548,Negative
522,kalo gk buat sistem bagus gak usah buat fitur beli tiket konser deh bad experience banget war tiket aplikasi,0,0.9999126195907593,Negative
527,jelek banget buat nonton streamingnya jkt ngelag layar item awal sampe akhir rugi banget sih,0,0.9999178647994995,Negative
528,sekarang sangat mudah pesan tiket tiket apa tinggal pencet beres,1,0.9959949254989624,Positive
529,batal beli tiket tagih uang lari nya korupsi mungkin,0,0.9999196529388428,Negative
532,kecewa sen tiket jauh hari alhasil gak dapet,0,0.9999048709869385,Negative
533,parah bgt kemarin pas war tiket suga lag trs gilir tiket lai ga lag banyak kuk army yg dapet tpi olshop gitu orang dalem banyak sampe army susah bgt beli tiket udah tiket nya dimahalin pajak dimahalin ga ngotak gila bak bener promotor sma tiket,0,0.9999203681945801,Negative
535,sistem ticketing sangat ancur parah banget padahal fee gede udah mirip sama belah cognitix kualitas service ampas,0,0.9999406337738037,Negative
536,ui ux lu benerin dulu kalo mau jadi platform buat war tiket konser udah kena gocap nyusahin,0,0.9999364614486694,Negative
537,gak jelas bikin susah mau ticketing suga karna fiturnya sangat efisien makan waktu app lo gampang bgt crash separahh lo makan tuh duit mentah mentah awas aja yaa sampek tahu kalo emang curang ordal ga tinggal diem,0,0.9999258518218994,Negative
538,parah bgt fee platform gak salah salah segitu tp sistem elek,0,0.9999302625656128,Negative
539,aplikasi sangat sangat sangat buruk jelek bgt sistem nya ga muas sama sekali,0,0.9999313354492188,Negative
540,fee aplikasi tiket konser lebih mahal yg web app nya tetep crash jelek,0,0.9999208450317383,Negative
542,biaya layan mahal buat beli tiket konser aplikasi error mulu,0,0.999916672706604,Negative
543,aplikasi buruk jual tiket ter gak jelas parah,0,0.9999239444732666,Negative
544,kesel lah war tiket konser suga kemarin aplikasi malah down,0,0.9999229907989502,Negative
546,orang jahat selalu peduli ordal per tiket konser jangan brand ambassador nya kasih tiket gratis nonton suga nih licik,0,0.9979811310768127,Negative
548,payah mo beli tiket konser nyata udh booking khusus org tentu wkwk curang nama kali yg bener kalo kerja bulan puasa gausah macem moga sadar sih yak,0,0.9627701640129089,Negative
549,sampe hotel mau chek in nama cantum jadi gelandang malam profesional,0,0.9994856119155884,Negative
550,aplikasi kurang ajar sen hotel jauh hari malah pihak hotel gak nerima sana,0,0.999937891960144,Negative
551,bisa terima orang buat transaksi tiket konser agust d jakarta mana layan nya jelek,0,0.9999150037765503,Negative
552,apknya gak cocok buat war tiket war aja dah crash pas jam nya padahal biaya platfrom nya mahal gak nampung banyak customer,0,0.9999357461929321,Negative
554,not bad but not good,0,0.9998319149017334,Negative
555,fee doang gede sistem ancur,0,0.9999377727508545,Negative
556,alam war tiket suga vip cat cat perlu klik lihat paket lain ribet nambah titik error awal udh pilih hari tp kalender yg nambah effort scroll banner kamu capai tiket nutupin button pesan,0,0.9999209642410278,Negative
557,kasi teman teman gue beli tiket aplikasi malah sengaja dibatasin sama oknum beri makan calo calo udah suap kalian,0,0.9999293088912964,Negative
558,sangat kecewa server yg gak pada ga bsa bli tiket agustd ngecrush klo blm sanggup gausa handle tiket konser kpop,0,0.9999065399169922,Negative
560,servernya jelek mau beli tiket gabisa sekali liat yg udah paymemt malah refund dr pihak tikom lucu kali,0,0.9999290704727173,Negative
561,ui ux designnya jelek bgt bayar mahal buat fee aplication buat beli tiket konser tp app nya crash i beg you please consider fixing your app,0,0.9999345541000366,Negative
562,ga wort it war tiket konser agustd tau bakal byk akun yg masuk ga siap jadi server down bahkan mulai jam war tiket udah tiket mahal exclude tax calo matok harga mahal gua pental gabisa masuk bahkan tinggal payment kan bikin nyesek,0,0.9999431371688843,Negative
564,ui maasih banyak perlu baik flow bikin ribet user effort laku sama double,0,0.9999260902404785,Negative
565,gak efisien utk war tiket konser,0,0.9998675584793091,Negative
566,sumpah kacau banget sistem buat war tiket konser no recommended,0,0.9999256134033203,Negative
567,ngecrush nya parah banget kemaren,0,0.99993896484375,Negative
568,mantappp sangat bantu awal sangat bantu bayar jg tdk pernah telat semankin lama aplikasi kecewa paylater tdk aktif,0,0.962202250957489,Negative
569,ulang kali tahap bayar nyata bilang kuota beli padahal laku beli curang,0,0.9999109506607056,Negative
571,g tau apa sama aplikasi dng salah satu promotor konser tp harap baik sistem seluruh terimakasih,1,0.9840807318687439,Positive
572,step laku malah ulang halaman lanjut,0,0.9998983144760132,Negative
573,nga beres perihal tiket konser benerin dulu staf nya apa ngerti it klo jujur jualanya tambahin bintang lg,0,0.9611226320266724,Negative
575,parah sihh nya apk ngelag kayak gitu ga habis thingking coyyy padahal batas payment apk tetep ngelag sampe menit kok aja bulan puasa nyari duit cara ga halal gin nyali gede berani main main sama army wkwkwk mentingin fomo ketimbang real fans terlalu lo minn tiati min udah do ain satu indonesia lo wkwk,0,0.9998985528945923,Negative
577,jelek banget najissss fee mahal tp server suliiitttt bangettttt,0,0.9999377727508545,Negative
579,app yg support utk beli tiket konser bnyak curang jadi harga sdh d naikin tp app tdk upgrade,0,0.99983811378479,Negative
581,aplikasi gk nge war tiket malah ngecrash parah buat apa admin rb aplikasi gk bsa pake,0,0.9999301433563232,Negative
582,fee doang yg gedeeee sistem ancoorrr,0,0.9999148845672607,Negative
583,jelek sangat kecewa karna layan jujur,0,0.9999270439147949,Negative
585,main war tiket cukup jahat tipu,0,0.9999067783355713,Negative
587,jelek banget dah kalau buat war tiket yg high demand masa baru mau masuk aja langsung ga klik pilih tiket loadingnya lama sekali langsung habis liat bgt main nya,0,0.9999449253082275,Negative
588,bayar platform ampe rb ga dapet jamin lama war tiket lancar apa tengah jam mulai ticketing website udh ga akses baru akses tengah ticketing tiap klik ticket ga akses jam kerja gw cuma klik coba coba ampe gumoh,0,0.9999240636825562,Negative
589,payah gbs jual tiket konser tdk muas,0,0.9999232292175293,Negative
590,proses ticketing konser suga nya jelek bangeet nge crash mulu mana tindak curang beberapa section pilih disetting sistem kali kalau ngga mampu jangan nyoba masalah sama fandom gede,0,0.9999393224716187,Negative
592,jelek gak pakai aplikasi nge war tiket aja gak masuk masuk apa apa,0,0.9999281167984009,Negative
594,fee gede server kagak bener fee buat apa ampo,0,0.9999293088912964,Negative
596,bayar platform mahal banyak curang,0,0.9998918771743774,Negative
600,kali klo ngehandlee event yg beneerr,0,0.99319988489151,Negative
601,bersihin dlu dah ordal ordal nya,0,0.9997994303703308,Negative
